id,title,journal,year,source_class,identifier,id_kind,verified,retrieval_status,mechanism_nodes,cohorts,has_abstract,abstract_source,link,caveat
nct05477979,The Associations of Psychological Stress With Therapy Efficacy and Prognosis of Lung Cancer (STRESS-LUNG),ClinicalTrials.gov,2020-06-01,trial_registry,NCT05477979,nct,True,POINTER_ONLY,,lung,False,,https://clinicaltrials.gov/study/NCT05477979,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05478239,ArtemiCoffee in Patients With Rising PSA,ClinicalTrials.gov,2023-08-11,trial_registry,NCT05478239,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05478239,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05482373,Adjuvant Treatment in Elderly Patients With Periodontitis Through the Administration of a Supplement Rich in Oleuropein From the Olive Leaf,ClinicalTrials.gov,2021-04-15,trial_registry,NCT05482373,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05482373,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05484011,A Maintenance Therapy Study of Odetiglucan With CDX-1140 in Patients With Metastatic Pancreatic Ductal Adenocarcinoma,ClinicalTrials.gov,2022-12-15,trial_registry,NCT05484011,nct,True,POINTER_ONLY,,pancreatic,False,,https://clinicaltrials.gov/study/NCT05484011,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05492825,IMPOWR-ME Project 1: Trial of Yoga and Physical Therapy Onsite at Opioid Treatment Programs,ClinicalTrials.gov,2023-02-27,trial_registry,NCT05492825,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05492825,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05500794,Meditation in Inflammatory Dermatosis,ClinicalTrials.gov,2022-11-15,trial_registry,NCT05500794,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05500794,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05503108,"Fasting Mimicking Diet Program to ImpRovE ChemoTherapy in Hormone Receptor Postive (HR+), HER2- Breast Cancer",ClinicalTrials.gov,2023-03-17,trial_registry,NCT05503108,nct,True,POINTER_ONLY,metabolic_fasting_glycolysis,breast,False,,https://clinicaltrials.gov/study/NCT05503108,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05523856,New Treatment Modalities for Localized Prostate Cancer,ClinicalTrials.gov,2014-04,trial_registry,NCT05523856,nct,True,POINTER_ONLY,oxidative_stress_redox,prostate,False,,https://clinicaltrials.gov/study/NCT05523856,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05555862,Artesunate Suppositories for the Treatment of HIV-negative Patients With Intra-anal HSIL,ClinicalTrials.gov,2023-02-10,trial_registry,NCT05555862,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05555862,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05563766,A Phase II Trial to Evaluate the Effect of Itraconazole on Pathologic Complete Response Rates in Resectable Esophageal Cancer,ClinicalTrials.gov,2024-10-01,trial_registry,NCT05563766,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05563766,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05566041,"A Phase 3, Controlled, Open-label, Global Randomized Study of RRx-001 With a Platinum Doublet or a Platinum Doublet in Small Cell Lung Cancer",ClinicalTrials.gov,2022-08-01,trial_registry,NCT05566041,nct,True,POINTER_ONLY,dna_damage_parp,lung,False,,https://clinicaltrials.gov/study/NCT05566041,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05577702,"Efficacy, Safety, and Pharmacodynamics of Tislelizumab Monotherapy and Multiple Tislelizumab-based Immunotherapy Combinations in Participants With Resectable Non-Small Cell Lung Cancer",ClinicalTrials.gov,2023-03-08,trial_registry,NCT05577702,nct,True,POINTER_ONLY,immune_checkpoint,lung,False,,https://clinicaltrials.gov/study/NCT05577702,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05579340,Postoperative Exercise Training and Colorectal Cancer Liver Metastasis,ClinicalTrials.gov,2023-04-18,trial_registry,NCT05579340,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,colorectal,False,,https://clinicaltrials.gov/study/NCT05579340,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05581784,Effectiveness of a Pain Neuroscience Education Program in Adults With Cancer Pain,ClinicalTrials.gov,2023-02-22,trial_registry,NCT05581784,nct,True,POINTER_ONLY,oxidative_stress_redox,,False,,https://clinicaltrials.gov/study/NCT05581784,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05584449,Group Curriculum for Improving Survivorship Outcomes in Adolescent and Young Adult Cancer Survivors,ClinicalTrials.gov,2023-01-16,trial_registry,NCT05584449,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05584449,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05595499,Fisetin to Improve Physical Function in Stage I-III Breast Cancer Survivors,ClinicalTrials.gov,2023-03-27,trial_registry,NCT05595499,nct,True,POINTER_ONLY,,breast,False,,https://clinicaltrials.gov/study/NCT05595499,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05595577,Improving Exercise Capacity With a Tailored Physical Activity Intervention,ClinicalTrials.gov,2023-03-01,trial_registry,NCT05595577,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,,False,,https://clinicaltrials.gov/study/NCT05595577,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05610735,Combination Therapy for Recurrent Ovarian Cancer,ClinicalTrials.gov,2024-09-25,trial_registry,NCT05610735,nct,True,POINTER_ONLY,,ovarian,False,,https://clinicaltrials.gov/study/NCT05610735,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05614843,Photobiomodulation Therapy in Patients With Head and Neck Cancer Post-Radiotherapy,ClinicalTrials.gov,2022-10-01,trial_registry,NCT05614843,nct,True,POINTER_ONLY,,head_neck,False,,https://clinicaltrials.gov/study/NCT05614843,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05625841,Effects for Oral Mucositis Care During Chemoradiotherapy in Cancer Patients: Evaluation of the Bee Products,ClinicalTrials.gov,2022-11-25,trial_registry,NCT05625841,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05625841,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05633615,Testing Drug Treatments After CAR T-cell Therapy in Patients With Relapsed/Refractory Diffuse Large B-cell Lymphoma,ClinicalTrials.gov,2023-06-12,trial_registry,NCT05633615,nct,True,POINTER_ONLY,immune_checkpoint,lymphoma,False,,https://clinicaltrials.gov/study/NCT05633615,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05643898,"""Mamá, te Entiendo"" App-based Intervention for Reducing Depressive Symptoms in Postpartum Women",ClinicalTrials.gov,2023-03-01,trial_registry,NCT05643898,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05643898,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05650827,Feasibility and Effect of Resistance Training and Protein Supplementation in Patients With Advanced Gastroesophageal Cancer,ClinicalTrials.gov,2023-02-24,trial_registry,NCT05650827,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05650827,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05664893,"Study to Determine the Safety and Efficacy of Ribociclib in Combination With Hormone Therapy and Hypofractionated Radiotherapy in Breast Cancer, With Positive Hormone Receptors and Negative HER2 Status, in Newly Diagnosed, Not Immediately Operable Elderly Patient (CALHYS)",ClinicalTrials.gov,2023-06-26,trial_registry,NCT05664893,nct,True,POINTER_ONLY,,breast,False,,https://clinicaltrials.gov/study/NCT05664893,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05667415,Treatment of Advance Gastric Cancer With Disulfiram,ClinicalTrials.gov,2023-06-01,trial_registry,NCT05667415,nct,True,POINTER_ONLY,,gastric,False,,https://clinicaltrials.gov/study/NCT05667415,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05680662,"The Study of Quadruple Therapy Quercetin, Zinc, Metformin, and EGCG as Adjuvant Therapy for Early, Metastatic Breast Cancer and Triple-negative Breast Cancer, a Novel Mechanism",ClinicalTrials.gov,2023-01-01,trial_registry,NCT05680662,nct,True,POINTER_ONLY,,breast,False,,https://clinicaltrials.gov/study/NCT05680662,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05684458,The Effect of Reiki on Symptom Control and Quality of Life in Breast Cancer Patients,ClinicalTrials.gov,2023-02-01,trial_registry,NCT05684458,nct,True,POINTER_ONLY,,breast,False,,https://clinicaltrials.gov/study/NCT05684458,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05688215,Zimberelimab and Quemliclustat in Combination With Chemotherapy for the Treatment of Patients With Borderline Resectable and Locally Advanced Pancreatic Adenocarcinoma,ClinicalTrials.gov,2023-03-07,trial_registry,NCT05688215,nct,True,POINTER_ONLY,,pancreatic,False,,https://clinicaltrials.gov/study/NCT05688215,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05694910,Reiki Effects on Bone Marrow Transplant Patients,ClinicalTrials.gov,2022-08-01,trial_registry,NCT05694910,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05694910,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05698953,The Effect of Reiki Therapy in Pediatric Oncology Patients,ClinicalTrials.gov,2020-12-01,trial_registry,NCT05698953,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05698953,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05720624,Pharmacodynamic Analyses of Metabolic Agents Following Brain Radiation,ClinicalTrials.gov,2025-10-20,trial_registry,NCT05720624,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05720624,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05720858,Telerehabilitation in Survival Breast Cancer Patients,ClinicalTrials.gov,2022-10-20,trial_registry,NCT05720858,nct,True,POINTER_ONLY,,breast,False,,https://clinicaltrials.gov/study/NCT05720858,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05726383,Iscador® P (Mistletoe) Immunotherapy for Recurrent Resectable Osteogenic Sarcoma,ClinicalTrials.gov,2024-05-14,trial_registry,NCT05726383,nct,True,POINTER_ONLY,immune_checkpoint,sarcoma,False,,https://clinicaltrials.gov/study/NCT05726383,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05731076,Self-Management Support for Lung Cancer Patients With Cachexia,ClinicalTrials.gov,2023-01-20,trial_registry,NCT05731076,nct,True,POINTER_ONLY,,lung,False,,https://clinicaltrials.gov/study/NCT05731076,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05737615,"PET Imaging Using 64Cu-Tz-SarAr and hu5B1-TCO in People With Pancreatic, Colorectal, Bladder Cancer or Cancers With Elevated CA19.9",ClinicalTrials.gov,2023-02-10,trial_registry,NCT05737615,nct,True,POINTER_ONLY,,bladder|colorectal|pancreatic,False,,https://clinicaltrials.gov/study/NCT05737615,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05743517,Physical Activity Intervention Among Older Women With Gynecologic Cancers (Fit4Treatment),ClinicalTrials.gov,2023-09-15,trial_registry,NCT05743517,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05743517,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05761561,Trial of Exercise and Lifestyle for Women With Ovarian and Endometrial Cancer,ClinicalTrials.gov,2023-04-19,trial_registry,NCT05761561,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,ovarian,False,,https://clinicaltrials.gov/study/NCT05761561,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05762822,Exogenous Ketone Ester in Women with Polycystic Ovary Syndrome.,ClinicalTrials.gov,2023-05-10,trial_registry,NCT05762822,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05762822,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05790447,Thymalfasin-based PRaG Mode for Advanced Refractory Solid Tumors,ClinicalTrials.gov,2023-04-01,trial_registry,NCT05790447,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05790447,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05793489,Prospective Double Arm Randomized Trial: WBRT Alone and WBRT Plus Silibinin,ClinicalTrials.gov,2023-03-06,trial_registry,NCT05793489,nct,True,POINTER_ONLY,oxidative_stress_redox,,False,,https://clinicaltrials.gov/study/NCT05793489,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05808387,The Effects of Resveratrol on Sirtuins and Apoptosis Biomarkers,ClinicalTrials.gov,2023-03-06,trial_registry,NCT05808387,nct,True,POINTER_ONLY,p53_apoptosis_cell_cycle,,False,,https://clinicaltrials.gov/study/NCT05808387,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05821751,The Effect of Prebiotic Inulin on Patients Affected by R/M HNSCC Treated With Immune Checkpoint Inhibitors,ClinicalTrials.gov,2021-12-02,trial_registry,NCT05821751,nct,True,POINTER_ONLY,immune_checkpoint,head_neck,False,,https://clinicaltrials.gov/study/NCT05821751,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05859100,Can Protein Intake be Increased Using Whole Foods Post-treatment in Cancer Patients?,ClinicalTrials.gov,2023-09-01,trial_registry,NCT05859100,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05859100,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05880758,Impact of Yo-Yo Sleep on Cardiometabolic Health,ClinicalTrials.gov,2023-09-22,trial_registry,NCT05880758,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05880758,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05903703,Canagliflozin With Gemcitabine in Pancreatic Carcinoma,ClinicalTrials.gov,2023-10-01,trial_registry,NCT05903703,nct,True,POINTER_ONLY,,pancreatic,False,,https://clinicaltrials.gov/study/NCT05903703,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05912400,Evaluating Mitochondrial Dysfunction in Patients With Neurofibromatosis Type 1,ClinicalTrials.gov,2023-07-26,trial_registry,NCT05912400,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05912400,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05921149,Fasting Mimicking Diet (FMD) in Conjunction With Chemotherapy in Advanced Ovarian Cancer,ClinicalTrials.gov,2024-05-25,trial_registry,NCT05921149,nct,True,POINTER_ONLY,metabolic_fasting_glycolysis,ovarian,False,,https://clinicaltrials.gov/study/NCT05921149,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05929092,TFBC Combined With UCBT in the Treatment of High-risk Malignant Hematological Diseases,ClinicalTrials.gov,2023-06-01,trial_registry,NCT05929092,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05929092,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05931068,Perioperative Energy Expenditure in Major Liver Resection,ClinicalTrials.gov,2023-05-01,trial_registry,NCT05931068,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05931068,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05935956,Safety and Effectiveness of Magnetic Peripheral Nerve Stimulation for the Treatment of Chemotherapy Induced Neuropathy,ClinicalTrials.gov,2023-06-09,trial_registry,NCT05935956,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05935956,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05956782,Breathe Easier II: A Dyad-based Multiple Behavior Intervention,ClinicalTrials.gov,2022-06-15,trial_registry,NCT05956782,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05956782,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05966441,Role of Curcumin in Paclitaxel Induced PN,ClinicalTrials.gov,2023-08-30,trial_registry,NCT05966441,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05966441,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05968144,"Towards Understanding Between ADT Treatment, Circadian Rhythm, and Physiological Responsiveness",ClinicalTrials.gov,2024-01-29,trial_registry,NCT05968144,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05968144,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05968378,"Diet, Immunometabolism and Non-alcoholic Fatty Liver Disease",ClinicalTrials.gov,2023-06-01,trial_registry,NCT05968378,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05968378,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05968963,Electronic Health Mindfulness-based Music Therapy Intervention for Patients Undergoing Allogeneic Stem Cell Transplantation,ClinicalTrials.gov,2023-11-28,trial_registry,NCT05968963,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05968963,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05979610,Using Reiki Therapy to Improve Symptoms Associated With Brachytherapy in Patients With Gynecological Malignancies,ClinicalTrials.gov,2023-11-14,trial_registry,NCT05979610,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT05979610,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct05982860,"The Effects of the MIND Diet on Oxidative Stress, Inflammation and Neurodegenerative Risk Biomarkers",ClinicalTrials.gov,2023-06-23,trial_registry,NCT05982860,nct,True,POINTER_ONLY,oxidative_stress_redox,,False,,https://clinicaltrials.gov/study/NCT05982860,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06002269,A Home-based Lifestyle Intervention for Optimizing Surgical Outcomes Among Urinary Bladder Cancer Patients,ClinicalTrials.gov,2024-06-04,trial_registry,NCT06002269,nct,True,POINTER_ONLY,,bladder,False,,https://clinicaltrials.gov/study/NCT06002269,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06024356,Neoadjuvant Chemoradiotherapy Combined With PD-1 Inhibitor and Thymalfasin for Locally Advanced Mid-low Rectal Cancer,ClinicalTrials.gov,2023-09-20,trial_registry,NCT06024356,nct,True,POINTER_ONLY,immune_checkpoint,colorectal,False,,https://clinicaltrials.gov/study/NCT06024356,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06026046,Feasibility of an Adapted Sports Program Based on Fencing to Reduce Physical Deconditioning in Adult Hematology Patients,ClinicalTrials.gov,2023-12-07,trial_registry,NCT06026046,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06026046,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06027515,Esophageal Cancer Multimodal Prehabilitation Study,ClinicalTrials.gov,2023-12-01,trial_registry,NCT06027515,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06027515,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06027619,Short Contact Protocols to Reduce Pain During 10% ALA Gel Red-light Photodynamic Therapy of Actinic Keratoses,ClinicalTrials.gov,2023-10-02,trial_registry,NCT06027619,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06027619,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06040801,"Effect of Geriatric Intervention in Frail Patients with Gastric, Biliary, and Pancreatic Cancer Receiving Palliative Chemotherapy",ClinicalTrials.gov,2021-12-01,trial_registry,NCT06040801,nct,True,POINTER_ONLY,,pancreatic,False,,https://clinicaltrials.gov/study/NCT06040801,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06042400,Trial of Written Exposure for Metastatic Cancer Patients (EASE),ClinicalTrials.gov,2022-04-18,trial_registry,NCT06042400,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06042400,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06046755,Nutritional Intervention-induced Weight Loss During the Oncological Treatment of Obesity-related Breast Cancer,ClinicalTrials.gov,2023-10-15,trial_registry,NCT06046755,nct,True,POINTER_ONLY,,breast,False,,https://clinicaltrials.gov/study/NCT06046755,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06052085,Investigation of the Efficiency of Pain Neuroscience Education in Patients With Chronic Pain After Breast Cancer Surgery,ClinicalTrials.gov,2023-02-15,trial_registry,NCT06052085,nct,True,POINTER_ONLY,oxidative_stress_redox,breast,False,,https://clinicaltrials.gov/study/NCT06052085,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06053268,"Mindfulness Interventions to Improve Health Activation, Coping, and Stress Among Childhood Cancer Survivors",ClinicalTrials.gov,2024-05-23,trial_registry,NCT06053268,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06053268,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06055803,Heart Health After Cancer Treatment (HEART-ACT),ClinicalTrials.gov,2023-11-07,trial_registry,NCT06055803,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06055803,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06056687,Alpha-lipoic Acid in Diabetic Patients With Ischemic Cardiomyopathy,ClinicalTrials.gov,2023-03-01,trial_registry,NCT06056687,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06056687,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06063603,"Evaluation of a Pain Management Intervention Preparatory to a Future Pragmatic Trial, ASCENT Study",ClinicalTrials.gov,2023-05-22,trial_registry,NCT06063603,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06063603,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06069297,Prehabilitation in Pancreatic Surgery,ClinicalTrials.gov,2023-07-14,trial_registry,NCT06069297,nct,True,POINTER_ONLY,,pancreatic,False,,https://clinicaltrials.gov/study/NCT06069297,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06075264,"Phase II Study of Artesunate Ointment for the Treatment of Vulvar High Grade Squamous Intraepithelial Lesions (Vulvar HSIL, VIN2/3)",ClinicalTrials.gov,2023-12-06,trial_registry,NCT06075264,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06075264,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06093334,Imaging of Chemotherapy-induced Morphological and Functional Lung Changes in Childhood ALL and HD,ClinicalTrials.gov,2023-10-17,trial_registry,NCT06093334,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06093334,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06113016,Prevention of Frailty With Fisetin and Exercise in Breast Cancer Survivors,ClinicalTrials.gov,2024-07-23,trial_registry,NCT06113016,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,breast,False,,https://clinicaltrials.gov/study/NCT06113016,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06138223,The Effect of exeRcise And Diet on Quality of Life in Patients With Incurable Cancer of Esophagus and Stomach (RADICES),ClinicalTrials.gov,2024-01-01,trial_registry,NCT06138223,nct,True,POINTER_ONLY,perfusion_vascular_hypoxia,,False,,https://clinicaltrials.gov/study/NCT06138223,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06138444,Effect of Cordyceps Militaris Beverage on the Immune Response,ClinicalTrials.gov,2022-11-22,trial_registry,NCT06138444,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06138444,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06141785,Early Nutritional Intervention in Patients With Cancer,ClinicalTrials.gov,2024-06-01,trial_registry,NCT06141785,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06141785,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06160492,Phase III Clinical Trial Evaluating the Resection Efficacy of 5-Aminolevulinic Acid Hydrochloride (5-ALA HCl) Fluorescence-Guided Microsurgery Versus Conventional White Light Microsurgery in Patients With Malignant Glioma (WHO Grade 3/4),ClinicalTrials.gov,2025-04-14,trial_registry,NCT06160492,nct,True,POINTER_ONLY,oxidative_stress_redox,glioma_gbm,False,,https://clinicaltrials.gov/study/NCT06160492,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06164691,Blue and Amber Light Exposure in Patients With Rectal and Pancreatic Cancer,ClinicalTrials.gov,2022-08-14,trial_registry,NCT06164691,nct,True,POINTER_ONLY,,pancreatic,False,,https://clinicaltrials.gov/study/NCT06164691,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
nct06179732,Field Evaluations of Innovative Tools for Vector-borne Disease Control in Conflict-affected Communities,ClinicalTrials.gov,2023-06-05,trial_registry,NCT06179732,nct,True,POINTER_ONLY,,,False,,https://clinicaltrials.gov/study/NCT06179732,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
